# AMBE-3000 rate_conversion_pairs.csv — per (source, target) rate-pair conversion configuration.
# Full 64x64 matrix over chip rate indices 0-61 + project extensions 62, 63 (P25 full-rate IMBE w/ and w/o FEC).
# Classification rules: identity pairs are passthrough; chip 33<->34 and 62<->{33,34}<->63 are normative spec §4 targets.
# Pairs involving chip 35-61 are "pending" until halfrate_bit_allocations.csv is resolved for those indices.
# Cross-generation pairs (AMBE-1000 <-> AMBE-2000 <-> AMBE+2) are out of current spec scope.
# See rate_conversion_pairs_sources.md for full classification rules and examples.
source_rate,target_rate,supported,voicing_xform,magnitude_xform,unvoiced_compensation,predictor_rho,category,notes
0,0,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
58,15,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,16,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,17,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,18,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,19,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,20,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,21,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,22,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,23,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,24,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,25,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,26,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,27,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,28,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,29,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,30,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,31,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,32,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
58,33,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,34,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,35,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,36,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,37,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,38,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,39,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,40,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,41,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,42,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,43,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,44,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,45,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,46,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,47,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,48,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,49,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,50,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,51,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,52,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,53,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,54,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,55,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,56,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,57,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,58,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
58,59,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,60,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,61,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
58,62,pending,pending,pending,pending,pending,p25_fullrate_to_halfrate_variant,P25 full-rate IMBE <-> AMBE+2 half-rate variant. Pending target/source bit-allocation resolution (halfrate_bit_allocations.csv).
58,63,pending,pending,pending,pending,pending,p25_fullrate_to_halfrate_variant,P25 full-rate IMBE <-> AMBE+2 half-rate variant. Pending target/source bit-allocation resolution (halfrate_bit_allocations.csv).
59,0,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,1,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,2,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,3,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,4,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,5,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,6,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,7,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,8,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,9,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,10,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,11,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,12,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,13,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,14,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,15,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,16,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,17,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,18,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,19,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,20,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,21,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,22,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,23,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,24,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,25,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,26,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,27,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,28,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,29,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,30,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,31,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,32,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
59,33,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,34,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,35,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,36,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,37,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,38,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,39,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,40,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,41,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,42,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,43,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,44,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,45,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,46,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,47,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,48,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,49,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,50,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,51,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,52,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,53,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,54,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,55,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,56,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,57,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,58,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,59,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
59,60,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,61,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
59,62,pending,pending,pending,pending,pending,p25_fullrate_to_halfrate_variant,P25 full-rate IMBE <-> AMBE+2 half-rate variant. Pending target/source bit-allocation resolution (halfrate_bit_allocations.csv).
59,63,pending,pending,pending,pending,pending,p25_fullrate_to_halfrate_variant,P25 full-rate IMBE <-> AMBE+2 half-rate variant. Pending target/source bit-allocation resolution (halfrate_bit_allocations.csv).
60,0,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,1,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,2,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,3,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,4,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,5,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,6,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,7,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,8,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,9,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,10,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,11,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,12,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,13,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,14,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,15,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,16,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,17,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,18,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,19,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,20,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,21,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,22,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,23,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,24,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,25,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,26,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,27,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
